id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
05fcfc49-900c-5eaf-b2f1-5dabf2b94ec1,60941,ASASSN-V J191127.99+554811.8,ATLAS16cvn,287.86662,55.80328,86.49841,19.48087,17.4,0.97,0.1245081,UG,,0.38,0.82,2457657.79479,2141128917469981440,19.94809,0.00545,21.181473,0.183896,18.975464,0.036513,2.206009,0.3276,0.3409,0.9611,-0.353,0.456,3.437,0.442,10.4558177746146,1566.31262,J191127.95+554811.6,,,,,,,16.643,0.048,16.499,0.124,13.091,,9.253,,,0.144,3.838,,,,,,,,,,,,,0.07,0.172433876431389,-0.534930889363292,0.827112750393706,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:03:05 UTC,EDR3 2141128917469981440,GALEX J191127.7+554811,,,22.7431,0.4711,TIC 1717512713,3.455,0.974
b248924d-441d-5c1c-84c1-a7b8c52bede4,448116,ASASSN-V J191326.83+485231.9,SERIV 90,288.3618,48.87553,79.81462,16.69988,15.59,1.65,901.7492608,UG,,0.48,0.78,2457483.07594,2132544824031862784,15.8517,0.01367,16.117449,0.046284,15.227482,0.035871,0.889967,0.877,0.0285,30.7627,0.063,0.042,1.697,0.046,7.15339038399524,1125.24561,J191326.71+485231.3,14.679,0.039,14.127,0.05,14.08,0.058,13.746,0.025,13.709,0.029,12.77,0.368,8.96,,0.599,0.037,3.81,14725266,15.815,0.563,16.338,0.927,15.862,0.689,15.463,0.476,15.45,0.225,0.523,0.071,0.207185305354653,-0.624211196925711,0.753282570406133,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 18:14:52 UTC,EDR3 2132544824031862656,GALEX J191326.7+485231,16.1078,0.0226,15.8562,0.013,TIC 298964741,1.698,1.101
e628bb68-c5db-5496-8c2a-8fffab0962ce,189928,ASASSN-V J191334.45+372322.3,Gaia17ayl,288.39354,37.38953,68.96986,12.04587,17.35,1.27,,UG,,0.83,0.88,2457848.05343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119,0.250706236201372,-0.753934550819159,0.607230661454818,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2019-04-16 09:55:43 UTC,,,,,,,,,
e3f6a19e-d6e2-5c98-b206-d438b8720662,59400,ASASSN-V J191358.43+404408.8,V0585 Lyr,288.49346,40.73578,72.1182,13.377,17.43,2.31,160.7634395,UGSU,,0.43,0.86,2457803.16068,2102071554326589952,21.054298,0.029612,20.52911,0.168515,19.244516,0.404197,1.284594,-0.7826,0.6624,-1.2,-1.802,0.952,-0.784,1.104,25.3552389158876,3118.2793,J191358.37+404411.3,,,,,,,17.706,0.202,17.207,0.347,13.023,,9.173,,,0.499,3.85,,,,,,,,,,,,,0.089,0.240348272388577,-0.718597845893469,0.652571715474317,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:38:42 UTC,EDR3 2102071550033957504,,,,,,TIC 1716185696,,
88cdb8f7-d3a1-5228-8427-3da02e0998e3,271693,ASASSN-V J191450.99-113235.1,MASTER OT J191450.99-113234.7,288.71246,-11.54308,25.18854,-10.37946,15.08,0.55,,UG,,0.68,0.84,2457676.55148,,20.057851,0.021148,20.78477,0.167512,19.221703,0.082182,1.563067,1.055,0.1562,6.7534,3.054,0.552,-4.052,0.361,24.1375893910394,996.405518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319,0.314330254975843,-0.927984165417193,-0.200104671464153,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:31 UTC,EDR3 4198379120827009024,GALEX J191451.0-113235,,,19.1212,0.075,TIC 1749649522,5.074,1.105
d7468773-bd34-5d37-acc3-db646deb049b,205837,ASASSN-V J191502.03+071946.7,V1838 Aql,288.75846,7.32964,42.1451,-1.86517,14.29,0.46,,UGWZ,,0.6,0.89,2457449.13173,4306244746253356032,17.892708,0.00949,17.992235,0.031822,17.744217,0.031715,0.248018,4.9404,0.1418,34.8417,-90.215,0.128,-91.645,0.14,2997.3352516726,203.366135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.157,0.318951520417258,-0.939145278700289,0.127577714035315,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:51:49 UTC,EDR3 4306244746253355776,,,,,,TIC 1790415624,128.598,1.054
6b393563-8bbe-5bc5-990e-d54c4cd73cb2,642367,ASASSN-V J191506.56-263642.2,6dFGS g1915066-263642,288.77733,-26.61172,11.07992,-16.63618,16.72,1.01,,CV,,0.61,0.89,2457137.75439,6763189137346758656,18.649193,0.074215,18.52029,0.169529,17.983515,0.231357,0.536776,1.5602,0.2492,6.2614,16.454,0.597,-27.544,0.346,204.247205420702,744.587219,J191506.65-263643.7,,,,,,,15.858,0.058,15.347,0.147,12.15,,8.019,,,0.511,4.131,,,,,,,,,,,,,0.123,0.287790814330789,-0.846477660491105,-0.447941980033495,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:01:13 UTC,EDR3 6763189137346758912,GALEX J191506.5-263643,18.6102,0.0895,18.4331,0.0528,TIC 1830099664,32.084,0.982
0e94132a-0687-5bc1-9bdd-01421a6ab216,584215,ASASSN-V J191511.79+403626.4,[RK2003] J1915+4036,288.79913,40.60733,72.09709,13.11275,14.46,0.1,,UGSU,,1.03,0.79,2457441.161,2101336015413309696,14.592174,0.002764,15.046408,0.003073,13.970392,0.00391,1.076016,0.4955,0.0154,32.1156,-14.245,0.017,-6.024,0.02,38.44712194421,1906.79016,J191511.61+403625.5,13.24,0.024,12.765,0.018,12.666,0.024,12.602,0.023,12.647,0.024,12.514,0.367,9.413,,0.574,-0.045,3.101,14417798,14.808,0.064,15.792,0.031,,,,,14.211,0.0,0.984,0.104,0.244649350610166,-0.718688516831554,0.650871347518452,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:51:31 UTC,EDR3 2101336015413309696,,,,,,TIC 121789833,15.466,1.007
c3d70180-c114-5ee9-893e-e792d8fc987f,244841,ASASSN-V J191522.18-263013.9,6dFGS g1915227-263015,288.84242,-26.50386,11.20718,-16.6487,15.11,0.17,,CV,,1.1,0.77,2456956.55436,6763191611253522432,18.190306,0.003318,18.68255,0.0262,17.579119,0.019919,1.103432,0.0502,0.1552,0.3233,-1.689,0.171,-1.374,0.153,2.15095226107574,4798.04248,J191522.66-263013.8,13.443,0.035,12.941,0.039,12.79,0.045,12.68,0.03,12.811,0.037,11.473,,8.203,,0.653,-0.131,3.27,60068629,15.173,0.053,16.253,0.148,15.652,0.059,14.793,0.023,14.639,0.154,1.08,0.13,0.28902408818336,-0.846946740623346,-0.446258103564818,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:09:23 UTC,EDR3 6763191611253522176,,,,,,TIC 1830100637,2.177,0.89
a6dff7b5-9a2d-5e3d-b5f8-b0691025a95d,591971,ASASSN-V J191535.00-620318.7,MASTER OT J191535.00-620318.7,288.89583,-62.05519,334.3227,-26.53051,17.27,0.99,,UG,,0.92,0.82,2457331.57735,6439019990983065600,20.235143,0.006474,20.63978,0.120055,19.071363,0.042731,1.568417,1.3622,0.5818,2.3411,-3.424,0.46,-10.174,0.466,13.2907807026074,3828.40845,J191535.03-620318.3,,,,,,,16.712,0.082,17.085,,12.807,,9.188,,,-0.373,3.619,,,,,,,,,,,,,0.053,0.15176218739404,-0.443366369888431,-0.883399400344675,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:15:28 UTC,EDR3 6439019990983066112,,,,,,TIC 1816341059,10.735,1.042
9a0c6aa8-60e0-589c-a9af-071ee25a60db,113503,ASASSN-V J191609.68-623551.7,V0344 Pav,289.04033,-62.59769,333.73294,-26.67453,17.31,2.57,,UGSU,,0.87,0.85,2457170.89385,6438943158310410240,20.087822,0.009208,20.12838,0.089096,19.611233,0.089036,0.517147,0.4479,0.5388,0.8313,2.922,0.361,8.707,0.393,3.22296086216278,13507.2109,J191608.53-623556.8,16.576,0.139,15.695,,16.764,,16.267,0.062,16.159,0.165,12.745,,9.042,,-0.188,0.108,3.703,,,,,,,,,,,,,0.051,0.150144317020972,-0.435055711186053,-0.887796830491472,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:48:26 UTC,EDR3 6438943162609124224,GALEX J191609.6-623551,20.3278,0.2576,20.4811,0.1986,TIC 1816332953,9.184,1.042
6d62fc3f-ceaa-5d7b-ba21-843e076e4bec,590863,ASASSN-V J191615.53-392328.9,SSS 101004:191616-392330,289.06469,-39.39137,358.49937,-21.32876,17.13,1.0,,UG,,0.96,0.84,2457473.87132,,19.101595,0.177869,18.570492,0.416115,18.191206,0.283161,0.379286,,,,,,,,,,J191616.01-392336.1,16.184,0.115,16.006,0.211,15.431,0.169,15.71,0.055,15.957,0.224,12.544,,8.662,,0.753,-0.247,3.882,,,,,,,,,,,,,0.136,0.252433432597698,-0.730439789887978,-0.634614115392456,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:32 UTC,EDR3 6714820731781229696,,,,,,,,
e6351048-054d-5850-ad99-cd877521bdda,190679,ASASSN-V J191616.54+385810.6,SDSS J191616.53+385810.6,289.0689,38.96962,70.66381,12.23542,16.35,0.91,,UG,,0.72,0.85,2457626.82882,2099493985540772352,19.543406,0.013925,20.08683,0.147883,18.730206,0.078839,1.356625,-0.042,0.1566,-0.2681,-1.827,0.142,-4.151,0.22,5.17476127547191,4154.2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.254006401720213,-0.73481642534048,0.628908235702943,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:23:57 UTC,EDR3 2099493985540772480,,,,,,TIC 1715884182,4.536,1.018
4d198c5e-ec69-509a-9ddf-2b75554720ec,199639,ASASSN-V J191638.08+000736.8,FO Aql,289.15866,0.12689,35.92677,-5.54569,14.98,2.22,,UGSS,,0.46,0.92,2457103.12475,4263985119919228928,15.364082,0.059815,15.829787,0.234323,14.667782,0.152674,1.162005,1.9119,0.0539,35.4491,1.74,0.053,-11.154,0.048,104.415294646764,512.467041,J191638.17+000736.7,12.769,0.026,12.6,0.032,12.382,0.031,12.599,0.027,12.439,0.031,12.148,0.44,8.752,,0.387,0.16,3.396,31874380,16.127,0.0,17.08,0.0,16.666,0.177,15.809,0.143,15.443,0.0,0.953,0.412,0.328184370775435,-0.944611091465536,0.00221464647750421,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:09:09 UTC,EDR3 4263985119919228800,,,,,,TIC 175679136,11.289,2.136
22dcacf8-f161-5323-ac2e-6e11b42b462b,514489,ASASSN-V J191641.85+470550.4,ASASSN-17lr,289.17436,47.09732,78.32903,15.50799,15.98,1.08,,UGSU,,0.91,0.8,2457801.16833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.223589940949273,-0.642989182733078,0.732511057387224,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
f6e93dfd-8280-5ad9-9158-c2ff64a87d3e,190365,ASASSN-V J191726.48+371041.4,V0587 Lyr,289.36033,37.17817,69.1111,11.26022,15.96,1.73,,UG,,0.57,0.91,2458259.92808,,16.83367,0.074982,16.380178,0.306067,15.865283,0.105491,0.514895,,,,,,,,,,J191726.46+371040.7,15.144,0.045,14.59,0.055,14.517,0.092,13.709,0.024,13.689,0.029,12.502,,9.221,,0.627,0.02,3.281,,,,,,,,,,,,,0.123,0.2641323786239,-0.751705346470585,0.604295588805692,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:29 UTC,EDR3 2051158011273705216,,,,,,TIC 121992913,,
5082e21f-9e6f-5ac3-9754-c374593f3f88,584303,ASASSN-V J191840.71+422103.9,MASTER OT J191840.69+422103.3,289.66962,42.35108,74.004,13.24939,16.84,0.81,,UG,,0.76,0.85,2457314.73276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088,0.24875482193907,-0.695907726127643,0.673671637578662,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2019-04-16 09:55:43 UTC,,,,,,,,,
2862dbc0-376e-5707-9179-dd893ff74e21,182870,ASASSN-V J191844.84+293440.6,ASASSN-15ip,289.68683,29.57794,62.32586,7.64669,16.94,0.8,,UG,,0.85,0.81,2457133.02809,2038414843307017728,18.497786,0.004197,19.125946,0.025703,17.74441,0.014278,1.381537,0.1956,0.1329,1.4723,-1.467,0.13,-11.955,0.152,20.4094800256831,2797.31494,J191845.06+293441.9,16.466,0.142,16.022,0.191,15.497,,15.425,0.036,16.057,0.154,12.846,,9.105,,0.969,-0.632,3.741,,,,,,,,,,,,,0.228,0.292978491047687,-0.818850216281953,0.493607057362858,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:16:51 UTC,EDR3 2038414843307017856,,,,,,TIC 1712689338,12.044,1.028
aa71e353-1216-536c-918d-e6cee294b58b,422297,ASASSN-V J191906.08-180501.3,MASTER OT J191906.08-180501.3,289.77533,-18.08369,19.57526,-14.08797,16.26,0.79,,UG,,0.84,0.83,2457657.58688,4084626735881763328,18.771584,0.023318,18.944893,0.079028,18.3086,0.063372,0.636293,0.9478,0.1241,7.6398,2.246,0.179,-6.714,0.172,30.8707117296999,1087.04431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.321620530101079,-0.894543709938015,-0.310405840196077,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:03:35 UTC,EDR3 4084626735881763328,,,,,,TIC 1729715092,7.079,1.022
129cfdd9-c8b7-5ba7-9f5b-b2b0500eb5f0,650314,ASASSN-V J191908.95-124942.3,MASTER OT J191908.95-124942.3,289.78729,-12.82842,24.47119,-11.88294,17.39,1.03,0.3386977,UG,,0.36,0.87,2457973.91977,,20.050656,0.045202,20.503805,0.201336,19.18769,0.160572,1.316114,0.8725,0.583,1.4964,1.154,0.706,-2.232,0.716,2.02266382434377,5888.31592,J191908.54-124936.9,,,,,,,15.896,0.129,16.107,0.294,11.714,,8.931,,,-0.211,2.783,,,,,,,,,,,,,0.184,0.330079283362634,-0.917469009701176,-0.222032166437103,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:26 UTC,EDR3 4185983913922174208,GALEX J191909.0-124941,,,22.1544,0.4567,TIC 1748731443,2.513,1.028
fa0d4e44-b5da-5af5-8e2d-356893806c7e,69378,ASASSN-V J191931.08+443244.0,KIC 8490027,289.8795,44.54556,76.12232,14.02478,16.28,0.62,,CV,,1.07,0.73,2457514.94361,2126940892444693760,16.566687,0.003529,16.425978,0.005517,16.822212,0.014273,-0.396235,1.8667,0.0424,44.0625,-10.396,0.048,-13.674,0.054,150.481139817295,541.062988,J191931.29+443243.6,,,,,,,16.713,0.068,16.377,0.146,12.978,0.526,9.069,0.354,,0.336,3.909,14656484,16.685,0.021,16.563,0.048,,,,,,,-0.122,0.125,0.24234629664545,-0.670223406128306,0.701476199439445,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:01:42 UTC,EDR3 2126940892444693760,,,,,,TIC 1716950085,17.177,0.971
77f61941-6a63-5bf9-89e5-1c2cfb409437,590805,ASASSN-V J191948.52-385601.0,Gaia17cku,289.95215,-38.93361,359.19693,-21.84089,17.24,1.21,,UG,,0.78,0.84,2458015.62989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,0.265438249455041,-0.73118499995474,-0.628419471028253,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
a62812ed-acc4-5497-8c65-332aca2815cc,603697,ASASSN-V J191950.81-464132.1,SSS 120517:191951-464132,289.96169,-46.69224,351.1141,-24.03453,17.22,1.14,,UG,,0.83,0.85,2456985.51319,,20.799988,0.027971,21.251757,0.287059,20.581478,0.204167,0.670279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.234166379152069,-0.644707779020552,-0.727679865425172,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:25 UTC,EDR3 6663401761269405056,,,,,,,,
13d6f0ee-e3ac-578e-a497-6e1ac6f73a6f,363388,ASASSN-V J191958.29-071055.7,CZ Aql,289.99288,-7.18215,29.72905,-9.59371,14.4,0.41,,CV,,0.61,0.9,2457468.10598,4207860450105410560,14.911508,0.013173,15.101313,0.047832,14.497015,0.04125,0.604298,1.6024,0.0268,59.7558,4.781,0.033,1.726,0.027,39.3713242484787,611.955261,J191958.20-071054.9,14.11,0.038,13.813,0.023,13.645,0.045,13.249,0.037,13.169,0.043,11.913,,8.24,,0.465,0.08,3.673,30992284,14.334,0.112,14.929,0.0,14.594,0.0,14.068,0.0,,,0.595,0.332,0.339220690971669,-0.932361671526104,-0.125024142811508,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:55:00 UTC,EDR3 4207860450105410688,GALEX J191958.2-071055,16.9416,0.0348,16.8248,0.0211,TIC 3399307,5.083,1.097
560d76e9-830c-514c-a925-9c8716c348aa,645022,ASASSN-V J192031.56-044921.0,Gaia17bac,290.1315,-4.8225,31.92886,-8.66114,15.73,0.27,,UG,,1.0,0.79,2457500.02235,,,,,,,,,,,,,,,,,,J192031.31-044913.8,13.66,0.027,13.179,0.033,13.06,0.03,12.973,0.025,13.01,0.033,12.501,,8.852,,0.6,-0.037,3.649,,,,,,,,,,,,,0.554,0.342957527061628,-0.935581376036897,-0.0840691587009166,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2019-04-16 09:55:43 UTC,,,,,,,,,
ab914058-2af8-5167-bc0d-dd4112ac7ef9,74892,ASASSN-V J192242.02+524400.8,V1113 Cyg,290.67507,52.73355,84.12075,16.83409,16.79,3.64,,UGSU,,0.71,0.88,2457601.90631,2139385126386829824,19.06728,0.018468,19.38534,0.064002,18.617613,0.083673,0.767727,1.2309,0.2229,5.5219,-8.383,0.144,-12.487,0.109,84.85205425944,840.160278,J192241.94+524359.5,15.777,0.08,15.971,0.219,15.07,,16.174,0.042,15.847,0.082,13.27,,9.564,,0.707,0.327,3.706,,,,,,,,,,,,,0.171,0.213790490305531,-0.566525484821193,0.795828185793286,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:02:28 UTC,EDR3 2139385126386829824,,,,,,TIC 290004369,15.04,1.018
112eddfe-bff7-5c5e-a043-e1e0b14f54d0,59982,ASASSN-V J192254.89+430903.3,KIS J192254.92+430905.4,290.72871,43.15092,75.0857,12.883,16.34,0.62,,UGSU,,0.89,0.83,2457500.03978,2126055476346353664,17.207426,0.012489,17.272282,0.039732,16.967422,0.040607,0.304859,0.6097,0.0584,10.4448,-0.001,0.067,-0.354,0.064,1.05498090223588,1590.51855,J192254.95+430904.8,16.94,0.151,16.423,,17.269,,16.499,0.06,17.498,0.425,12.858,,9.257,,-0.329,-0.999,3.601,14640352,17.016,0.0,17.182,0.086,17.094,0.0,17.251,0.0,,,0.166,0.11,0.25822118686247,-0.682328329475657,0.68392241478862,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 18:07:44 UTC,EDR3 2126055476346353792,,,,,,TIC 159448831,0.354,0.943
daa4d8b3-d4dd-5c32-9801-6ddefbf11971,584273,ASASSN-V J192257.11+420430.3,DDE 33,290.73794,42.07507,74.09244,12.41584,14.54,0.15,1.7902733,UG,,0.52,0.74,2457242.96333,2101933153305731584,16.962746,0.003053,17.092682,0.006913,16.755817,0.008098,0.336864,0.0771,0.051,1.5124,-1.741,0.058,-4.467,0.058,2.95134242508715,7699.85596,J192257.75+420423.9,16.053,0.076,15.637,0.114,15.583,0.19,15.803,0.045,15.959,0.138,12.677,,8.968,,0.47,-0.156,3.709,,,,,,,,,,,,,0.081,0.262832607165503,-0.694175794118522,0.67010371396561,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:50:32 UTC,EDR3 2101933153305731584,,,,,,TIC 159446654,4.794,1.016
4fa4eaed-a403-5035-9f57-188ad276bae7,132960,ASASSN-V J192301.09-282937.8,V0730 Sgr,290.75455,-28.49384,9.93118,-18.96398,13.63,0.76,,UG,,0.78,0.86,2457673.50567,6759544294956132352,15.603215,0.07872,15.888371,0.302357,15.172952,0.197642,0.71542,1.0804,0.0455,23.7253,3.013,0.057,-14.517,0.046,76.8755942044395,914.165649,J192300.98-282937.6,15.264,0.052,14.831,0.074,14.482,0.077,13.851,0.028,13.743,0.038,12.61,,8.691,,0.782,0.108,3.919,,,,,,,,,,,,,0.102,0.311440465559937,-0.821836063342165,-0.477064273868902,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:30:52 UTC,EDR3 6759544294956132224,,,,,,TIC 168551697,14.827,1.662
dd8cd573-dfdd-506d-bf91-5662f7d1d984,609738,ASASSN-V J192323.35+390155.1,KIS J192323.35+390155.1,290.84729,39.03197,71.3314,11.01626,17.36,1.1,,CV,,0.97,0.82,2457944.97874,2052959973394253056,17.582394,0.012278,17.673344,0.040194,17.306438,0.033064,0.366905,0.4725,0.0682,6.9275,-1.325,0.086,8.868,0.081,21.5775332515939,1969.6842,J192323.09+390153.0,,,,,,,16.429,0.071,16.38,0.169,12.793,,9.129,,,0.049,3.664,,,,,,,,,,,,,0.123,0.276444463393629,-0.725939701991547,0.629753926332684,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:44:40 UTC,EDR3 2052959973394253056,,,,,,TIC 1877347098,8.966,0.991
1b61bd53-c075-5183-af15-a3870c1224bb,132379,ASASSN-V J192422.75-290003.7,ASASSN-15iu,291.09479,-29.00103,9.54371,-19.42476,16.1,0.56,,UG,,0.93,0.81,2457825.90984,,20.521042,0.028699,20.995213,0.160263,20.01383,0.146783,0.981382,,,,,,,,,,J192422.34-290008.3,16.23,0.115,15.706,0.154,15.499,0.186,15.646,0.059,16.942,0.43,12.62,,8.995,,0.731,-1.296,3.625,,,,,,,,,,,,,0.105,0.31478296640075,-0.816000043346113,-0.484825343111399,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:32 UTC,EDR3 6758750619356249344,,,,,,TIC 1927429072,,
7a326e08-c109-5407-8f0b-283ac4d785d0,183700,ASASSN-V J192436.53+282610.6,V1114 Cyg,291.15221,28.43628,61.89634,5.98423,16.96,1.91,,UG,,0.63,0.88,2457195.88362,2026051419165104640,18.596636,0.003211,19.097706,0.017827,17.991596,0.014317,1.10611,0.4517,0.1439,3.14,0.263,0.126,-3.572,0.149,3.33772810284994,5086.42725,J192436.35+282613.3,16.556,0.142,15.899,0.168,15.774,,15.665,0.052,16.3,0.256,12.5,,9.259,,0.782,-0.635,3.241,,,,,,,,,,,,,0.337,0.31730963335591,-0.82010130178937,0.476181111955229,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:27:48 UTC,EDR3 2026051419165104768,,,,,,TIC 1860659703,3.582,0.968
c5c60749-f00a-568a-875b-9a2a7572093e,584264,ASASSN-V J192454.42+432253.2,KIS J192454.45+432253.2,291.22677,43.38145,75.4587,12.6542,16.38,0.98,,CV,,0.76,0.78,2457801.168,2126035410259715328,17.04361,0.00765,17.176107,0.022635,16.778557,0.017612,0.397551,0.2632,0.0476,5.5342,-1.248,0.053,-3.924,0.055,4.30518738913422,4533.55371,J192454.45+432253.2,16.495,0.112,16.056,0.153,15.692,0.198,15.861,0.047,16.053,0.127,12.91,,9.074,,0.803,-0.192,3.836,,,,,,,,,,,,,0.118,0.263144250299952,-0.677487345946149,0.686852240017399,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:25:40 UTC,EDR3 2126035410259715328,,,,,,TIC 159650845,4.118,1.033
1923aa43-de51-5c5e-9859-9e812a30a645,348497,ASASSN-V J192456.17-015716.3,ASASSN-16ce,291.23404,-1.95453,35.01816,-8.34294,15.05,0.76,,UG,,0.45,0.94,2458362.89168,4214694739491401216,20.535789,0.01106,21.506037,0.217596,19.831554,0.129441,1.674482,0.3567,1.0523,0.339,-2.633,1.345,-3.622,1.053,4.15729574438614,5105.53955,J192456.47-015719.0,12.464,0.023,11.782,0.025,11.643,0.028,11.516,0.024,11.634,0.023,11.632,0.242,8.948,,0.821,-0.118,2.684,31122267,15.177,0.0,16.858,0.107,16.03,0.0,14.716,0.037,14.186,0.055,1.681,0.297,0.3619676969069,-0.931566498998344,-0.0341063680253845,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:45 UTC,2021-08-05 17:31:09 UTC,EDR3 4214694739491401216,,,,,,TIC 1892559750,4.478,1.068
6e7c0f73-77c1-58f8-ad47-627ae6948cba,495143,ASASSN-V J192513.74-521137.1,MASTER OT J192513.88-521137.6,291.30727,-52.19364,345.41482,-26.13029,16.54,1.98,,UG,,1.0,0.8,2457936.7907,,18.744361,0.081903,18.645079,0.265847,18.089865,0.243187,0.555214,0.8793,0.1337,6.5789,10.688,0.117,-12.796,0.112,67.1176541308534,1177.44678,J192513.88-521137.6,,,,,,,16.535,0.089,16.261,0.228,11.842,,8.949,,,0.274,2.893,,,,,,,,,,,,,0.065,0.222743565879247,-0.571093581577739,-0.790086973022659,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:27 UTC,EDR3 6646275149680411136,GALEX J192513.7-521136,16.8492,0.0299,16.6876,0.018,TIC 1923533903,16.673,0.936
